name	officename	pincode	district
Tamilnadu 	Kumbakonam Market S.O	612001	THANJAVUR
Tamilnadu 	Sembangudi S.O	612603	THIRUVARUR
Tamilnadu 	Tiruvidacherry S.O	610107	THIRUVARUR
Tamilnadu 	Kadiramangalam S.O	612106	THANJAVUR
Tamilnadu 	Thuhili S.O	609804	THANJAVUR
Tamilnadu 	Porayar S.O	609307	MAYILADUTHURAI
Tamilnadu 	Punthottam S.O	609503	THIRUVARUR
Tamilnadu 	Vadakarai S.O (Nagapattinam)	609314	MAYILADUTHURAI
Tamilnadu 	Achalpuram S.O	609101	MAYILADUTHURAI
Tamilnadu 	Ilanthope S.O	609201	MAYILADUTHURAI
Tamilnadu 	Kadavasal S.O	609104	MAYILADUTHURAI
Tamilnadu 	Kaveripattinam S.O (Nagapattinam)	609105	MAYILADUTHURAI
Tamilnadu 	Tirucadaiyur S.O	609311	MAYILADUTHURAI
Tamilnadu 	Karaikal South S.O	609602	KARAIKAL
Tamilnadu 	Kollapuram S.O	609608	THIRUVARUR
Tamilnadu 	Nagapattinam Collectorate S.O	611003	NAGAPATTINAM
Tamilnadu 	Nagore S.O	611002	NAGAPATTINAM
Tamilnadu 	Thalatheru S.O	609605	KARAIKAL
Tamilnadu 	Tirumalairayanpattinam S.O	609606	KARAIKAL
Tamilnadu 	Vettaikaraniruppu S.O	611112	NAGAPATTINAM
Tamilnadu 	Adiakkamangalam S.O	611101	THIRUVARUR
Tamilnadu 	Sannanallur S.O	609504	NAGAPATTINAM
Tamilnadu 	Tirukannapuram S.O	609704	NAGAPATTINAM
Tamilnadu 	Melauluvur S.O	614904	THANJAVUR
Tamilnadu 	Nadimuthunagar S.O	614602	THANJAVUR
Tamilnadu 	Nattuchalai S.O	614906	THANJAVUR
Tamilnadu 	Orattanad S.O	614625	THANJAVUR
Tamilnadu 	Mutupet S.O	614704	THIRUVARUR
Tamilnadu 	Pamani TTP S.O	614711	THIRUVARUR
Tamilnadu 	Takattur S.O	614714	NAGAPATTINAM
Tamilnadu 	Talanayar Agraharam S.O	614712	NAGAPATTINAM
Tamilnadu 	Tiruturaipundi Bazaar S.O	614713	THIRUVARUR
Tamilnadu 	Arimalam S.O	622201	PUDUKKOTTAI
Tamilnadu 	Illuppur S.O	622102	PUDUKKOTTAI
Tamilnadu 	Keeramangalam S.O	614624	PUDUKKOTTAI
Tamilnadu 	Kilanilaikottai S.O	622209	PUDUKKOTTAI
Tamilnadu 	Ponbethi S.O	614629	PUDUKKOTTAI
Tamilnadu 	Tirugokarnam S.O	622002	PUDUKKOTTAI
Tamilnadu 	Vadakadu S.O	622304	PUDUKKOTTAI
Tamilnadu 	Padalur S.O	621109	PERAMBALUR
Tamilnadu 	Perambalur Collectorate S.O	621212	PERAMBALUR
Tamilnadu 	Veppur S.O	621717	PERAMBALUR
Tamilnadu 	Yesanai S.O	621219	PERAMBALUR
Tamilnadu 	Balasamudram S.O (Tiruchirappalli)	621203	TIRUCHIRAPPALLI
Tamilnadu 	Bikshandarkoil S.O	621216	TIRUCHIRAPPALLI
Tamilnadu 	Parvathipuram S.O	621211	TIRUCHIRAPPALLI
Tamilnadu 	Samayapuram S.O	621112	TIRUCHIRAPPALLI
Tamilnadu 	Srirangam North S.O	620006	TIRUCHIRAPPALLI
Tamilnadu 	Srirangam West S.O	620006	TIRUCHIRAPPALLI
Tamilnadu 	Thottiam S.O	621215	TIRUCHIRAPPALLI
Tamilnadu 	Kannanur S.O	621206	TIRUCHIRAPPALLI
Tamilnadu 	Sikkathambur S.O	621008	TIRUCHIRAPPALLI
Tamilnadu 	Turaiyur Bus Stand S.O	621010	TIRUCHIRAPPALLI
Tamilnadu 	Uppliapuram S.O	621011	TIRUCHIRAPPALLI
Tamilnadu 	Mannargudi Bazaar S.O	614001	THIRUVARUR
Tamilnadu 	Naduvakalappal S.O	614710	THIRUVARUR
Tamilnadu 	Nidamangalam S.O	614404	THIRUVARUR
Tamilnadu 	Pamani MNG S.O	614014	THIRUVARUR
Tamilnadu 	Paravakottai S.O	614015	THIRUVARUR
Tamilnadu 	Puvanur S.O	612803	THIRUVARUR
Tamilnadu 	Vaduvur S.O	614019	THIRUVARUR
Tamilnadu 	Avoor S.O	612701	THIRUVARUR
Tamilnadu 	Budalur S.O	613602	THANJAVUR
Tamilnadu 	Raja Serfoji Govt College S.O	613005	THANJAVUR
Tamilnadu 	Saliamangalam S.O	613504	THANJAVUR
Tamilnadu 	Tamil University S.O	613010	THANJAVUR
Tamilnadu 	Tirukattupalli East S.O	613104	THANJAVUR
Tamilnadu 	Ambil SO	621702	TIRUCHIRAPPALLI
Tamilnadu 	Kallakudi TR SO	621651	TIRUCHIRAPPALLI
Tamilnadu 	Pullambadi SO	621711	TIRUCHIRAPPALLI
Tamilnadu 	Rayambaram SO	621718	Ariyalur
Tamilnadu 	Ulkottai SO	612905	Ariyalur
Tamilnadu 	Annanagar SO	620026	TIRUCHIRAPPALLI
Tamilnadu 	Bheemanagar SO	620001	TIRUCHIRAPPALLI
Tamilnadu 	iler Project  TR SO	620014	TIRUCHIRAPPALLI
Tamilnadu 	C Sector BHEL  TR SO	620014	TIRUCHIRAPPALLI
Tamilnadu 	Craw Ford Colony SO	620012	TIRUCHIRAPPALLI
Tamilnadu 	Golden Rock Market SO	620004	TIRUCHIRAPPALLI
Tamilnadu 	Golden Rock North SO	620004	TIRUCHIRAPPALLI
Tamilnadu 	KKNagar SO Tiruchirappalli	620021	TIRUCHIRAPPALLI
Tamilnadu 	Kamarajapuram BHEL SO	620014	TIRUCHIRAPPALLI
Tamilnadu 	Mutharasanallur SO	620101	TIRUCHIRAPPALLI
Tamilnadu 	National Institute of Technology SO	620015	TIRUCHIRAPPALLI
Tamilnadu 	Thiruverumbur SO	620013	TIRUCHIRAPPALLI
Tamilnadu 	Tiruchirappalli Airport SO	620007	TIRUCHIRAPPALLI
Tamilnadu 	Tiruchirappalli Cantonment SO	620001	TIRUCHIRAPPALLI
Tamilnadu 	Tiruchirappalli Fort SO	620008	TIRUCHIRAPPALLI
Tamilnadu 	Tiruchirappalli RS SO	620001	TIRUCHIRAPPALLI
Tamilnadu 	Tamilnadu National Law University S.O	620027	TIRUCHIRAPPALLI
Tamilnadu 	ETTARAI S.O.	639103	TIRUCHIRAPPALLI
Tamilnadu 	Asanur S.O	606305	KALLAKURICHI
Tamilnadu 	Elavanasur S.O	607202	KALLAKURICHI
Tamilnadu 	Padur S.O	606115	KALLAKURICHI
Tamilnadu 	Ulundurpet S.O	606107	KALLAKURICHI
Tamilnadu 	Vellimalai S.O	606209	KALLAKURICHI
Tamilnadu 	Arakandanallur S.O	605752	VILLUPURAM
Tamilnadu 	Kadambur S.O (Villupuram)	605802	KALLAKURICHI
Tamilnadu 	Kandachipuram S.O	605701	VILLUPURAM
Tamilnadu 	Tirukkoyilur Bazaar S.O	605757	KALLAKURICHI
Tamilnadu 	Tirunavalur S.O	607204	KALLAKURICHI
Tamilnadu 	Pennadam S.O	606105	CUDDALORE
Tamilnadu 	Toludur S.O	606303	CUDDALORE
Tamilnadu 	St Thomas Mount HO	600016	CHENNAI
Tamilnadu 	Kanchipuram H.O	631501	KANCHIPURAM
Tamilnadu 	Gobichettipalayam HO	638452	ERODE
Tamilnadu 	Atur H.O	636102	SALEM
Tamilnadu 	Tirupur HO	641601	TIRUPPUR
Tamilnadu 	Palani HO	624601	DINDIGUL
Tamilnadu 	Thuckalay H.O	629175	KANNIYAKUMARI
Tamilnadu 	Kovilpatti H.O	628501	TUTICORIN
Tamilnadu 	Manamadurai HO	630606	SIVAGANGA
Tamilnadu 	dinayakanur H.O	625513	THENI
Tamilnadu 	Periyakulam H.O	625601	THENI
Tamilnadu 	Tirunelveli HO	627001	TIRUNELVELI
Tamilnadu 	Tuticorin H.O	628001	TUTICORIN
Tamilnadu 	Aruppukottai HO	626101	VIRUDHUNAGAR
Tamilnadu 	Kulittalai H.O	639104	KARUR
Tamilnadu 	Melakaveri H.O	612002	THANJAVUR
Tamilnadu 	Mayiladuthurai H.O	609001	MAYILADUTHURAI
Tamilnadu 	Sirkali H.O	609110	MAYILADUTHURAI
Tamilnadu 	Vazhakombai 	636113	SALEM
Tamilnadu 	Mannur 	636114	SALEM
Tamilnadu 	Ponnarampatti 	636115	SALEM
Tamilnadu 	Vilaripalayam 	636115	SALEM
Tamilnadu 	Thadavur 	636116	SALEM
Tamilnadu 	Vellaiyur 	636116	SALEM
Tamilnadu 	Panaimadal 	636117	SALEM
Tamilnadu 	Puthumariamman Koil 	636003	SALEM
Tamilnadu 	Kalipatti 	637501	NAMAKKAL
Tamilnadu 	Mettupatti Tadanur 	636103	SALEM
Tamilnadu 	Gajjalnaickenpatti 	636201	SALEM
Tamilnadu 	Seelanaickenpatti 	636201	SALEM
Tamilnadu 	Chinnatirupathy 	636008	SALEM
Tamilnadu 	Parapatti Mannarpalayam 	636008	SALEM
Tamilnadu 	Agrahara Nattamangalam 	636106	SALEM
Tamilnadu 	Minnampalli 	636106	SALEM
Tamilnadu 	KILAVARAI 	636138	SALEM
Tamilnadu 	Neikkarapatti 	636010	SALEM
Tamilnadu 	Poolavari Agraharam 	636010	SALEM
Tamilnadu 	Nirmullikuttai 	636139	SALEM
Tamilnadu 	Kandashramam 	636140	SALEM
Tamilnadu 	Karadiyur 	636602	SALEM
Tamilnadu 	Muluvi 	636602	SALEM
Tamilnadu 	Kuralnatham 	636204	SALEM
Tamilnadu 	Veeranam 	636122	SALEM
Tamilnadu 	Ariyanur 	636308	SALEM
Tamilnadu 	Kottaichedu 	636601	SALEM
Tamilnadu 	Palakadu 	636601	SALEM
Tamilnadu 	Chandrasekarapuram 	637401	NAMAKKAL
Tamilnadu 	Banapuram 	636451	SALEM
Tamilnadu 	Thettigiripatti 	636451	SALEM
Tamilnadu 	Edanganasalai 	637502	SALEM
Tamilnadu 	Egapuram 	637502	SALEM
Tamilnadu 	Koneripatti 	637502	SALEM
Tamilnadu 	Perumagoudampatti 	637502	SALEM
Tamilnadu 	Karuppureddiyur 	636404	SALEM
Tamilnadu 	Munjanur 	637403	NAMAKKAL
Tamilnadu 	Pakkanadu 	636501	SALEM
Tamilnadu 	Deevattipatti 	636351	SALEM
Tamilnadu 	Umbilickampatti 	636351	SALEM
Tamilnadu 	Semmandapatti 	636309	SALEM
Tamilnadu 	Vellalapatti 	636012	SALEM
Tamilnadu 	Karungallur 	636303	SALEM
Tamilnadu 	Kurumbarur 	636303	SALEM
Tamilnadu 	Iswaramurtipalayam 	636202	NAMAKKAL
Tamilnadu 	Kammalapatti 	636202	NAMAKKAL
Tamilnadu 	Virudasampatti 	636453	SALEM
Tamilnadu 	Nallagoundampatti 	636304	SALEM
Tamilnadu 	Oduvankurichi 	637406	NAMAKKAL
Tamilnadu 	Sirapalli 	637406	NAMAKKAL
Tamilnadu 	Moongilerisettipatti 	636455	SALEM
Tamilnadu 	Pacchanampatti 	636455	SALEM
Tamilnadu 	Kanjanaickenpatti 	636305	SALEM
Tamilnadu 	Malayampatti 	637407	NAMAKKAL
Tamilnadu 	Vadugam Muniappampalayam 	637407	NAMAKKAL
Tamilnadu 	Kattanachampatti 	637408	NAMAKKAL
Tamilnadu 	Kavundampalayam 	637408	NAMAKKAL
Tamilnadu 	Karukkalvadi 	636013	SALEM
Tamilnadu 	Dasavilakku 	636306	SALEM
Tamilnadu 	Murungappatti 	636307	SALEM
Tamilnadu 	Perumampatti 	636307	SALEM
Tamilnadu 	Konagapadi 	636502	SALEM
Tamilnadu 	Maramangalam 	636503	SALEM
Tamilnadu 	Periavanavasi 	636457	SALEM
Tamilnadu 	Sanarapatti 	636457	SALEM
Tamilnadu 	Naduvaneri 	637504	SALEM
Tamilnadu 	Rakkipatti 	637504	SALEM
Tamilnadu 	Kalkattanur 	637505	NAMAKKAL
Tamilnadu 	Devalapuram 	635802	Tirupathur
Tamilnadu 	Naickaneri 	635802	Tirupathur
Tamilnadu 	Somalapuram 	635802	Tirupathur
Tamilnadu 	Modikuppam 	632601	VELLORE
Tamilnadu 	Sengundram 	632601	VELLORE
Tamilnadu 	Thattimanapalli 	632601	VELLORE
Tamilnadu 	Sethubandai 	635803	VELLORE
Tamilnadu 	Thottalam 	635804	Tirupathur
Tamilnadu 	Valayalkarapatti 	635804	VELLORE
Tamilnadu 	Kilpatti 	635805	VELLORE
Tamilnadu 	Gudanagaram 	635806	VELLORE
Tamilnadu 	Rajakuppam 	635806	VELLORE
Tamilnadu 	Dakshinapathapalyaam 	632603	VELLORE
Tamilnadu 	Chinnadamalcheruvu 	635810	VELLORE
Tamilnadu 	Thottithuraimottur 	635810	VELLORE
Tamilnadu 	Mittalam 	635811	Tirupathur
Tamilnadu 	Bheemakulam 	635701	Tirupathur
Tamilnadu 	Eachangal 	635801	Tirupathur
Tamilnadu 	Ramanaickenpettai 	635801	Tirupathur
Tamilnadu 	Irunapattu 	635702	Tirupathur
Tamilnadu 	Pallavalli 	635702	Tirupathur
Tamilnadu 	Attiyanur 	635703	TIRUVANNAMALAI
Tamilnadu 	Gunikanthur 	635703	TIRUVANNAMALAI
Tamilnadu 	Melpattu (T) 	635703	TIRUVANNAMALAI
Tamilnadu 	Ponneri 	635851	Tirupathur
Tamilnadu 	Chinnakandili 	635901	Tirupathur
Tamilnadu 	Pallathur 	635901	Tirupathur
Tamilnadu 	Periagaram 	635901	Tirupathur
Tamilnadu 	Poongulam 	635710	Tirupathur
Tamilnadu 	Vellakuttai 	635752	Tirupathur
Tamilnadu 	Achamangalam 	635651	Tirupathur
Tamilnadu 	Mukkanur 	635651	Tirupathur
Tamilnadu 	Puthagaram 	635651	Tirupathur
Tamilnadu 	Chinnavattanur 	635655	Tirupathur
Tamilnadu 	Chittoor 	635655	Tirupathur
Tamilnadu 	Perumpalli 	635655	Tirupathur
Tamilnadu 	Natham 	635654	Tirupathur
Tamilnadu 	Periyakannalapatti 	635654	Tirupathur
Tamilnadu 	Adiyur 	635602	Tirupathur
Tamilnadu 	Christukula Ashram 	635602	Tirupathur
Tamilnadu 	Elavampatti 	635602	Tirupathur
Tamilnadu 	Kadirimangalam 	635602	Tirupathur
Tamilnadu 	Koratti 	635602	Tirupathur
Tamilnadu 	Chettiappanur 	635751	Tirupathur
Tamilnadu 	Devasthanam 	635751	Tirupathur
Tamilnadu 	mmikuppam 	635653	Tirupathur
Tamilnadu 	Rachamangalam 	635653	Tirupathur
Tamilnadu 	Jamnapudur 	635652	Tirupathur
Tamilnadu 	Nayakkanur 	635652	Tirupathur
Tamilnadu 	Anganathavalasai 	635652	Tirupathur
Tamilnadu 	Chinnakkampalayam 	638657	TIRUPPUR
Tamilnadu 	Govindapuram 	638657	TIRUPPUR
Tamilnadu 	Kullaipalayam 	638657	TIRUPPUR
Tamilnadu 	Nanjiampalayam 	638657	TIRUPPUR
Tamilnadu 	Nathakattuvalasu 	638701	TIRUPPUR
Tamilnadu 	Pothiapalayam 	638701	TIRUPPUR
Tamilnadu 	Veeranampalayam 	638701	TIRUPPUR
Tamilnadu 	Avanashipalayam 	638660	TIRUPPUR
Tamilnadu 	Nallampalayam 	638661	TIRUPPUR
Tamilnadu 	Vellavavipudur 	638661	TIRUPPUR
Tamilnadu 	Achur 	638673	TIRUPPUR
Tamilnadu 	Manakkadavu 	638673	TIRUPPUR
Tamilnadu 	Bellampatti 	638702	TIRUPPUR
Tamilnadu 	Erasinampalayam 	638106	TIRUPPUR
Tamilnadu 	Kilangundal 	638106	TIRUPPUR
Tamilnadu 	Mambadi 	638106	TIRUPPUR
Tamilnadu 	Nathachenniagoundenvalasu 	638106	TIRUPPUR
Tamilnadu 	Komarapalayam 	638108	ERODE
Tamilnadu 	Nochipalayam 	638706	TIRUPPUR
Tamilnadu 	Kungarupalayam 	638703	TIRUPPUR
Tamilnadu 	Mylrangam 	638111	TIRUPPUR
Tamilnadu 	Kuppanur 	641653	COIMBATORE
Tamilnadu 	Nallichettipalayam 	641653	COIMBATORE
Tamilnadu 	Doddampalayam 	638451	ERODE
Tamilnadu 	Ikkaraithathapalli 	638451	ERODE
Tamilnadu 	Kothamangalam 	638451	ERODE
Tamilnadu 	Thengumarahada 	638451	THE NILGIRIS
Tamilnadu 	Thoppampalayam 	638451	ERODE
Tamilnadu 	Athikadavu 	641104	COIMBATORE
Tamilnadu 	Periaputhur 	641697	COIMBATORE
Tamilnadu 	Therampalayam 	641697	COIMBATORE
Tamilnadu 	Madampalayam 	638459	ERODE
Tamilnadu 	Muduthurai 	638459	COIMBATORE
Tamilnadu 	Sellappampalayam 	638459	COIMBATORE
Tamilnadu 	Ariyappampalayam 	638402	ERODE
Tamilnadu 	Uthandiyur 	638402	ERODE
Tamilnadu 	Valipalayam 	638402	ERODE
Tamilnadu 	Vinnapalli 	638402	ERODE
Tamilnadu 	Germalam 	638401	ERODE
Tamilnadu 	Akkaraisengapalli 	641302	COIMBATORE
Tamilnadu 	Alancombu 	641302	COIMBATORE
Tamilnadu 	Jadayampalayam 	641302	COIMBATORE
Tamilnadu 	Sinnakallipatti 	641302	COIMBATORE
Tamilnadu 	Tegnarai 	638461	ERODE
Tamilnadu 	Periyayipalayam 	641654	TIRUPPUR
Tamilnadu 	Pudupalayam 	641654	TIRUPPUR
Tamilnadu 	Rakkiapalayam 	641654	TIRUPPUR
Tamilnadu 	Velayuthampalayam 	641654	TIRUPPUR
Tamilnadu 	Thandukaranpalayam 	641655	TIRUPPUR
Tamilnadu 	Andipalayam 	641687	TIRUPPUR
Tamilnadu 	Kodangipalayam 	641662	TIRUPPUR
Tamilnadu 	Sukkampalayam 	641662	TIRUPPUR
Tamilnadu 	Pallapalayam 	641663	TIRUPPUR
Tamilnadu 	Chittambalam 	641664	TIRUPPUR
Tamilnadu 	Vadugapalayam 	641664	TIRUPPUR
Tamilnadu 	Venkitapuram 	641664	TIRUPPUR
Tamilnadu 	Doddampatti 	641667	TIRUPPUR
Tamilnadu 	Senjeri 	641669	COIMBATORE
Tamilnadu 	Tiruneelakandapuram 	641607	TIRUPPUR
Tamilnadu 	Pandian nagar 	641602	TIRUPPUR
Tamilnadu 	Ganapathipalayam 	641605	TIRUPPUR
Tamilnadu 	Manur 	641606	TIRUPPUR
Tamilnadu 	Kovilur 	624005	DINDIGUL
Tamilnadu 	Sellamanthadi 	624005	DINDIGUL
Tamilnadu 	Thottanuthu 	624005	DINDIGUL
Tamilnadu 	MNPatti 	624002	DINDIGUL
Tamilnadu 	Sennamanaickenpatti 	624004	DINDIGUL
Tamilnadu 	Settinaickenpatti 	624004	DINDIGUL
Tamilnadu 	Chittoor 	624702	DINDIGUL
Tamilnadu 	Chettiapatti 	624302	DINDIGUL
Tamilnadu 	Alambadimines 	624703	DINDIGUL
Tamilnadu 	Ramagiri 	624703	DINDIGUL
Tamilnadu 	Ulliyakottai 	624703	DINDIGUL
Tamilnadu 	Dharmathupatti 	624705	DINDIGUL
Tamilnadu 	Thettupatti 	624705	DINDIGUL
Tamilnadu 	Kuttam 	624711	DINDIGUL
Tamilnadu 	Viruthalaipatti 	624711	DINDIGUL
Tamilnadu 	Kalikkampatti 	624303	DINDIGUL
Tamilnadu 	Reddiapatti 	624003	DINDIGUL
Tamilnadu 	Thazhakadai 	624003	DINDIGUL
Tamilnadu 	Kasampatti 	624401	DINDIGUL
Tamilnadu 	Kosikurichi 	624401	DINDIGUL
Tamilnadu 	Lingavadi 	624401	DINDIGUL
Tamilnadu 	Mulaiyur 	624401	DINDIGUL
Tamilnadu 	Landakottai 	624620	DINDIGUL
Tamilnadu 	Pandithakaranur 	624620	DINDIGUL
Tamilnadu 	Mangarai 	624622	DINDIGUL
Tamilnadu 	Sriramapuram 	624622	DINDIGUL
Tamilnadu 	Kottaiyur 	624402	DINDIGUL
Tamilnadu 	Emakkalapuram 	624304	DINDIGUL
Tamilnadu 	Manakkattur 	624403	DINDIGUL
Tamilnadu 	Kambiliampatti 	624306	DINDIGUL
Tamilnadu 	Kattupatti 	624306	DINDIGUL
Tamilnadu 	Kanapadi 	624802	DINDIGUL
Tamilnadu 	Kusavapatti 	624802	DINDIGUL
Tamilnadu 	Mottanampatti 	624802	DINDIGUL
Tamilnadu 	Pilathu 	624802	DINDIGUL
Tamilnadu 	Jenankottai 	624710	DINDIGUL
Tamilnadu 	Puliamarathukottai 	624710	DINDIGUL
Tamilnadu 	Vallipatti 	624710	DINDIGUL
Tamilnadu 	Vanikarai 	624710	DINDIGUL
Tamilnadu 	Jothampatti 	624308	DINDIGUL
Tamilnadu 	GThummalapatti 	624202	DINDIGUL
Tamilnadu 	Kanavoipatti 	624202	DINDIGUL
Tamilnadu 	Old Batlagundu 	624202	DINDIGUL
Tamilnadu 	Reddiapatti 	624202	DINDIGUL
Tamilnadu 	Yeluvanampatti 	624202	DINDIGUL
Tamilnadu 	Devarappanpatti 	624204	DINDIGUL
Tamilnadu 	Machur 	624101	DINDIGUL
Tamilnadu 	Pallangi 	624101	DINDIGUL
Tamilnadu 	Vadagounji 	624101	DINDIGUL
Tamilnadu 	KRajathanikottai 	624206	DINDIGUL
Tamilnadu 	Oruthattu 	624206	DINDIGUL
Tamilnadu 	Moolaiyar 	624210	DINDIGUL
Tamilnadu 	Ayyankottai 	624211	DINDIGUL
Tamilnadu 	Kuppammalpatti 	624212	DINDIGUL
Tamilnadu 	Nallurkadu 	624212	DINDIGUL
Tamilnadu 	Paraipatti 	624707	DINDIGUL
Tamilnadu 	Vannampatti 	624707	DINDIGUL
Tamilnadu 	Sankarapuram 	624215	DINDIGUL
Tamilnadu 	Palayankottai 	624708	DINDIGUL
Tamilnadu 	Kodalangadu 	624216	DINDIGUL
Tamilnadu 	Anaipatti 	624219	DINDIGUL
Tamilnadu 	Pillayarnatham 	624219	DINDIGUL
Tamilnadu 	Ramarajapuram 	624219	DINDIGUL
Tamilnadu 	Nadakottai 	624220	DINDIGUL
Tamilnadu 	Theppathupatti 	624220	DINDIGUL
Tamilnadu 	Kappiliapatti 	624612	DINDIGUL
Tamilnadu 	Sakkampatti 	624612	DINDIGUL
Tamilnadu 	Poolampati 	624613	DINDIGUL
Tamilnadu 	Palarparundalar Dam 	624610	DINDIGUL
Tamilnadu 	duvarpatti 	624614	DINDIGUL
Tamilnadu 	Virupatchi 	624614	DINDIGUL
Tamilnadu 	Javadhupatti 	624704	DINDIGUL
Tamilnadu 	Puliyurnatham 	624704	DINDIGUL
Tamilnadu 	Palappanpatti 	624616	DINDIGUL
Tamilnadu 	Tirumalaigoundenvalasu 	624616	DINDIGUL
Tamilnadu 	Kottathurai 	624617	DINDIGUL
Tamilnadu 	Sangampalayam 	624617	DINDIGUL
Tamilnadu 	MaAthappanpatti 	624712	DINDIGUL
Tamilnadu 	Thalaiyuthu 	624618	DINDIGUL
Tamilnadu 	Kalanjipatti 	624619	DINDIGUL
Tamilnadu 	Kaveriammapatti 	624619	DINDIGUL
Tamilnadu 	Palakkanuthu 	624619	DINDIGUL
Tamilnadu 	SRGPudur 	624619	DINDIGUL
Tamilnadu 	Kattimancode 	629801	KANNIYAKUMARI
Tamilnadu 	Vembanur 	629801	KANNIYAKUMARI
Tamilnadu 	Kumarapuram 	629301	KANNIYAKUMARI
Tamilnadu 	Kurumpanai 	629251	KANNIYAKUMARI
Tamilnadu 	Pozhikkarai 	629501	KANNIYAKUMARI
Tamilnadu 	Saral Agasteeswaram 	629203	KANNIYAKUMARI
Tamilnadu 	Leepuram 	629702	KANNIYAKUMARI
Tamilnadu 	Edalakudy 	629002	KANNIYAKUMARI
Tamilnadu 	Santhaiyadi 	629703	KANNIYAKUMARI
Tamilnadu 	Alancode 	629802	KANNIYAKUMARI
Tamilnadu 	Kallukoottam 	629802	KANNIYAKUMARI
Tamilnadu 	Lekshmipuram 	629802	KANNIYAKUMARI
Tamilnadu 	Thalakulam 	629802	KANNIYAKUMARI
Tamilnadu 	Bethelpuram 	629803	KANNIYAKUMARI
Tamilnadu 	Alanchi 	629159	KANNIYAKUMARI
Tamilnadu 	Ritapuram 	629159	KANNIYAKUMARI
Tamilnadu 	Thengamputhur 	629602	KANNIYAKUMARI
Tamilnadu 	Mekkode 	629804	KANNIYAKUMARI
Tamilnadu 	Kaniyakulam 	629003	KANNIYAKUMARI
Tamilnadu 	Parvathipuram 	629003	KANNIYAKUMARI
Tamilnadu 	Manakarai 	629180	KANNIYAKUMARI
Tamilnadu 	Karod 	629151	KANNIYAKUMARI
Tamilnadu 	Manjalumoodu 	629151	KANNIYAKUMARI
Tamilnadu 	Arukani 	629101	KANNIYAKUMARI
Tamilnadu 	Mulankuzhi 	629162	KANNIYAKUMARI
Tamilnadu 	Tholayavattai 	629157	KANNIYAKUMARI
Tamilnadu 	Cherupallur 	629161	KANNIYAKUMARI
Tamilnadu 	Maniankuzhi 	629161	KANNIYAKUMARI
Tamilnadu 	Tiruparappu 	629161	KANNIYAKUMARI
Tamilnadu 	Gnaramvilai 	629165	KANNIYAKUMARI
Tamilnadu 	Alagiamandapam 	629167	KANNIYAKUMARI
Tamilnadu 	Methukummal 	629172	KANNIYAKUMARI
Tamilnadu 	Vizhunthaiyambalam 	629173	KANNIYAKUMARI
Tamilnadu 	Moovattumugham 	629177	KANNIYAKUMARI
Tamilnadu 	Mangalakunnu 	629178	KANNIYAKUMARI
Tamilnadu 	Hanumanthagudi 	630303	SIVAGANGA
Tamilnadu 	Vengalore 	630303	SIVAGANGA
Tamilnadu 	Lakshmipuram 	630105	SIVAGANGA
Tamilnadu 	Vanjinipatti 	630201	SIVAGANGA
Tamilnadu 	Kalapur 	630501	SIVAGANGA
Tamilnadu 	Surakudi 	630501	SIVAGANGA
Tamilnadu 	Kandanurperumalkoil 	630104	SIVAGANGA
Tamilnadu 	Koratti 	630206	SIVAGANGA
Tamilnadu 	Alangudi 	630307	SIVAGANGA
Tamilnadu 	Kuthalur 	630307	SIVAGANGA
Tamilnadu 	Tirukolakudi 	630405	SIVAGANGA
Tamilnadu 	Periakottai 	630108	SIVAGANGA
Tamilnadu 	Kannamangalapatti 	630502	SIVAGANGA
Tamilnadu 	Vengaipatti 	630502	SIVAGANGA
Tamilnadu 	Mandakudipatti 	630410	SIVAGANGA
Tamilnadu 	Kadalai 	628902	TUTICORIN
Tamilnadu 	Kalugachalapuram 	628902	TUTICORIN
Tamilnadu 	Nambipuram 	628902	TUTICORIN
Tamilnadu 	Kulakkattakurichi 	627713	TENKASI
Tamilnadu 	MURTHEESWARAM 	628952	TUTICORIN
Tamilnadu 	Pannikulam 	628952	TUTICORIN
Tamilnadu 	Pungavarnatham 	628908	TUTICORIN
Tamilnadu 	Veppalodai 	628903	TUTICORIN
Tamilnadu 	Ayyaneri 	628502	TUTICORIN
Tamilnadu 	CHITHIRAMPATTI 	628502	TUTICORIN
Tamilnadu 	Kovilpatti R.S 	628502	TUTICORIN
Tamilnadu 	MANTHITHOPPU 	628502	TUTICORIN
Tamilnadu 	Attankarai 	628904	TUTICORIN
Tamilnadu 	Vedapatti 	628904	TUTICORIN
Tamilnadu 	K.Sivagnanapuram 	628716	TUTICORIN
Tamilnadu 	Meenakshipuram 	628718	TUTICORIN
Tamilnadu 	Kilaarunachalapuram 	628905	TUTICORIN
Tamilnadu 	Sivalarpatti 	628905	TUTICORIN
Tamilnadu 	Umaithalaivanpatti 	627719	TENKASI
Tamilnadu 	Irachi 	628720	TUTICORIN
Tamilnadu 	Nachiyarpuram 	628721	TUTICORIN
Tamilnadu 	Pillaiyarnatham 	628721	TUTICORIN
Tamilnadu 	Ramachandrapuram 	628907	TUTICORIN
Tamilnadu 	V.Vedapatti 	628907	TUTICORIN
Tamilnadu 	MELAILANDAIKULAM 	627951	TIRUNELVELI
Tamilnadu 	Northachampatti 	627951	TIRUNELVELI
Tamilnadu 	Vannikonendal 	627951	TIRUNELVELI
